,id,title,arousal,energyLevel,energyDynamics,musicalEraTag,mood,moodTags,genre,genreTags,subgenre,,subgenreTags,bpmPrediction,bpmRangeAdjusted,keyPrediction
198,9530877,I Ragazzi Bruciati - Mannaganna (Space Mix).mp3,0.3156059499,medium,low,contemporary,"{'aggressive': 0.1142878532409668, 'calm': 0.0853080004453659, 'chilled': 0.42634648084640503, 'dark': 0.40107500553131104, 'energetic': 0.4009140133857727, 'epic': 0.07278843224048615, 'happy': 0.1583937555551529, 'romantic': 0.11294786632061005, 'sad': 0.27291104197502136, 'scary': 0.1524130403995514, 'sexy': 0.43209394812583923, 'ethereal': 0.48344990611076355, 'uplifting': 0.3849138915538788}",['ambiguous'],"{'ambient': 0.048713624047545284, 'blues': 0.006639959004062872, 'classical': 0.009133483856343307, 'electronicDance': 0.8812643931462214, 'folkCountry': 0.004951498757761259, 'funkSoul': 0.031255306102908574, 'jazz': 0.012940825428813696, 'latin': 0.013162572832348255, 'metal': 0.007492449367418885, 'pop': 0.05145629051213081, 'rapHipHop': 0.01708263946840396, 'reggae': 0.009311067943389598, 'rnb': 0.016486306567318164, 'rock': 0.030092863079447012, 'singerSongwriter': 0.005697287601203873}",['electronicDance'],"{'abstractIDMLeftfield': 0.10699974952472581, 'breakbeatDnB': 0.09002728353220003, 'deepHouse': 0.6583525762513832, 'electro': 0.14091464264525308, 'house': 0.7358809144408615, 'minimal': 0.0785825765726191, 'synthPop': 0.026139848541330408, 'techHouse': 0.18389557092278092, 'techno': 0.11067848469096202, 'trance': 0.005598742213893544}",,"['deepHouse', 'house']","{'value': 118, 'confidence': 0.9698470171760111}",118,"{'value': 'gMajor', 'confidence': 0.490767706995425}"
199,9530872,DJ Cinéma Quartier Latin - my money like a blanket.mp3,0.1830364685,variable,high,late 2000s / contemporary,"{'aggressive': 0.06900247931480408, 'calm': 0.21045298874378204, 'chilled': 0.5679805874824524, 'dark': 0.144537553191185, 'energetic': 0.39348945021629333, 'epic': 0.07904670387506485, 'happy': 0.2430489957332611, 'romantic': 0.24349744617938995, 'sad': 0.27184629440307617, 'scary': 0.038926489651203156, 'sexy': 0.5512412190437317, 'ethereal': 0.514442503452301, 'uplifting': 0.5003330707550049}","['chilled', 'sexy', 'ethereal', 'uplifting']","{'ambient': 0.08658593402881372, 'blues': 0.007075860826788764, 'classical': 0.010770442944608237, 'electronicDance': 0.8725947706322921, 'folkCountry': 0.006055799410923531, 'funkSoul': 0.022132826086721923, 'jazz': 0.011410753095620558, 'latin': 0.012167793257456077, 'metal': 0.008072242238803914, 'pop': 0.04676835062472444, 'rapHipHop': 0.019245790415688566, 'reggae': 0.008820453903784877, 'rnb': 0.014871102169548211, 'rock': 0.03148964429764371, 'singerSongwriter': 0.006181030632241776}",['electronicDance'],"{'abstractIDMLeftfield': 0.09214023667957308, 'breakbeatDnB': 0.07081645861882897, 'deepHouse': 0.5089434357812104, 'electro': 0.1747574822488919, 'house': 0.6008841185604484, 'minimal': 0.06025958175147043, 'synthPop': 0.05045666876791533, 'techHouse': 0.18227724343972299, 'techno': 0.12289221215884662, 'trance': 0.1210932952263709}",,"['deepHouse', 'house']","{'value': 124, 'confidence': 0.6188994164560355}",124,"{'value': 'fsMinor', 'confidence': 0.7939062740491785}"
200,9530874,Floorplan - Right There (Extended Mix).mp3,0.7060836075,high,low,late 2000s / contemporary,"{'aggressive': 0.1056419238448143, 'calm': 0.019238123670220375, 'chilled': 0.23460496962070465, 'dark': 0.05007162690162659, 'energetic': 0.8094847798347473, 'epic': 0.11356978118419647, 'happy': 0.6485207676887512, 'romantic': 0.10120799392461777, 'sad': 0.09374086558818817, 'scary': 0.022285351529717445, 'sexy': 0.5595231056213379, 'ethereal': 0.24816198647022247, 'uplifting': 0.8698145747184753}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.0423884713589879, 'blues': 0.00851456237225128, 'classical': 0.009028448640102786, 'electronicDance': 0.8045969565532037, 'folkCountry': 0.005511845146039767, 'funkSoul': 0.0557151366956532, 'jazz': 0.02713691403291055, 'latin': 0.03858802843439792, 'metal': 0.007604393110211406, 'pop': 0.05862099424536739, 'rapHipHop': 0.016970573625128185, 'reggae': 0.015045069956353732, 'rnb': 0.016961506700941494, 'rock': 0.0358190915015127, 'singerSongwriter': 0.00596608264770891}",['electronicDance'],"{'abstractIDMLeftfield': 0.01806016347358284, 'breakbeatDnB': 0.065662870189966, 'deepHouse': 0.33757434382218204, 'electro': 0.08180580478901528, 'house': 0.7733185448466915, 'minimal': 0.033025690957214936, 'synthPop': 0.012995507280272113, 'techHouse': 0.44467033190678246, 'techno': 0.1523784267116491, 'trance': 0.06360991446505466}",,['house'],"{'value': 124, 'confidence': 0.8953748516007966}",124,"{'value': 'gMinor', 'confidence': 0.8865895478621774}"
201,9530883,Júlio Cruz - Darling.mp3,0.7295378605,high,low,mid / late 2000s,"{'aggressive': 0.14108975231647491, 'calm': 0.017561765387654305, 'chilled': 0.20018602907657623, 'dark': 0.08098440617322922, 'energetic': 0.8256635069847107, 'epic': 0.14305537939071655, 'happy': 0.6078047156333923, 'romantic': 0.09063632041215897, 'sad': 0.10721100121736526, 'scary': 0.042411863803863525, 'sexy': 0.5199393033981323, 'ethereal': 0.2739025056362152, 'uplifting': 0.8570451736450195}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.04706852671436288, 'blues': 0.009125619851560756, 'classical': 0.009434256871992891, 'electronicDance': 0.8675570623441176, 'folkCountry': 0.004970598436722701, 'funkSoul': 0.030291798863221298, 'jazz': 0.012647804042155092, 'latin': 0.01198325323110277, 'metal': 0.007663280745460229, 'pop': 0.04150011746043509, 'rapHipHop': 0.01794363431293856, 'reggae': 0.00896058947017247, 'rnb': 0.0156300070441582, 'rock': 0.029478624209084293, 'singerSongwriter': 0.005292232222431762}",['electronicDance'],"{'abstractIDMLeftfield': 0.017021500825396052, 'breakbeatDnB': 0.07767532613614331, 'deepHouse': 0.33435006420249525, 'electro': 0.042296325107631476, 'house': 0.7193354712880176, 'minimal': 0.055717913239546446, 'synthPop': 0.01871443159888377, 'techHouse': 0.46920841802721436, 'techno': 0.28499878936487694, 'trance': 0.019567120715003945}",,['house'],"{'value': 125, 'confidence': 0.9838916254978554}",125,"{'value': 'dMinor', 'confidence': 0.6140717008839482}"
202,9530912,Youandewan - FM Jam (Andrés Remix).mp3,0.2795993196,medium,low,late 2000s / contemporary,"{'aggressive': 0.01951717957854271, 'calm': 0.08313535153865814, 'chilled': 0.6757073998451233, 'dark': 0.05704302340745926, 'energetic': 0.36273470520973206, 'epic': 0.04062730073928833, 'happy': 0.4562559425830841, 'romantic': 0.1911291778087616, 'sad': 0.16624446213245392, 'scary': 0.013486281037330627, 'sexy': 0.7595914602279663, 'ethereal': 0.43901705741882324, 'uplifting': 0.6801496148109436}","['chilled', 'sexy', 'uplifting']","{'ambient': 0.039278287307492325, 'blues': 0.008149965965588177, 'classical': 0.008366272818031055, 'electronicDance': 0.7940142324992588, 'folkCountry': 0.005327378565977726, 'funkSoul': 0.1523569831624627, 'jazz': 0.017351375560143163, 'latin': 0.014237639095102037, 'metal': 0.00708733598834702, 'pop': 0.06707903476698059, 'rapHipHop': 0.026911378438983644, 'reggae': 0.012920022609510593, 'rnb': 0.03751065814867616, 'rock': 0.02918803904737745, 'singerSongwriter': 0.0049902536640209815}",['electronicDance'],"{'abstractIDMLeftfield': 0.02269594537363829, 'breakbeatDnB': 0.037607016213434305, 'deepHouse': 0.7964050738435042, 'electro': 0.09844143377420933, 'house': 0.9188380594316282, 'minimal': 0.05596906275145317, 'synthPop': 0.024213885686262267, 'techHouse': 0.3952734907598872, 'techno': 0.04680209983091213, 'trance': 0.002897570494449036}",,"['deepHouse', 'house']","{'value': 126, 'confidence': 0.9304850858800552}",126,"{'value': 'dMinor', 'confidence': 0.5163282726121985}"
203,9530908,Unknown Kicks - Cold Nights.mp3,0.5699850546,high,medium,late 2000s / contemporary,"{'aggressive': 0.23545946180820465, 'calm': 0.05134971812367439, 'chilled': 0.2555946707725525, 'dark': 0.30582740902900696, 'energetic': 0.621364176273346, 'epic': 0.06163443997502327, 'happy': 0.2599739134311676, 'romantic': 0.07721377909183502, 'sad': 0.17910347878932953, 'scary': 0.14819073677062988, 'sexy': 0.398373544216156, 'ethereal': 0.3359372615814209, 'uplifting': 0.539565920829773}","['energetic', 'uplifting']","{'ambient': 0.048861727295886906, 'blues': 0.00675856304310617, 'classical': 0.009529494192628633, 'electronicDance': 0.8860218184334892, 'folkCountry': 0.0049392048136464185, 'funkSoul': 0.020086819039923803, 'jazz': 0.010806743986904621, 'latin': 0.011068253157039484, 'metal': 0.00788712887359517, 'pop': 0.04026292920822189, 'rapHipHop': 0.016386595155511583, 'reggae': 0.008848502433725767, 'rnb': 0.013434680223110177, 'rock': 0.029664284860094387, 'singerSongwriter': 0.00544488558634406}",['electronicDance'],"{'abstractIDMLeftfield': 0.03746323450682087, 'breakbeatDnB': 0.03866248477438311, 'deepHouse': 0.3504571941672662, 'electro': 0.2229188374081336, 'house': 0.5985470842740951, 'minimal': 0.06781658115839466, 'synthPop': 0.02589860690091181, 'techHouse': 0.2729603361099138, 'techno': 0.3640721584883852, 'trance': 0.05811934930340754}",,['house'],"{'value': 128, 'confidence': 0.8948663449754902}",128,"{'value': 'gMinor', 'confidence': 0.4691957494486933}"
204,9530916,BROOKLYN BABY - NYC [FRAPPÉ].mp3,0.6717011995,high,low,late 2000s / contemporary,"{'aggressive': 0.19908036291599274, 'calm': 0.025784416124224663, 'chilled': 0.2487645149230957, 'dark': 0.15723799169063568, 'energetic': 0.6984319686889648, 'epic': 0.07613709568977356, 'happy': 0.2865930497646332, 'romantic': 0.0724976658821106, 'sad': 0.13199873268604279, 'scary': 0.06400810927152634, 'sexy': 0.5495381355285645, 'ethereal': 0.28969284892082214, 'uplifting': 0.7284525632858276}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.049116375807084535, 'blues': 0.006761661019960516, 'classical': 0.009578564547394452, 'electronicDance': 0.8858299631821481, 'folkCountry': 0.004949008874399097, 'funkSoul': 0.020205954579930557, 'jazz': 0.010829074406310132, 'latin': 0.01106491278072721, 'metal': 0.007841458715694515, 'pop': 0.04029422645506106, 'rapHipHop': 0.01652683513729196, 'reggae': 0.008875983326058639, 'rnb': 0.013484020325306215, 'rock': 0.029582964844609563, 'singerSongwriter': 0.005430261383911497}",['electronicDance'],"{'abstractIDMLeftfield': 0.00664776828547474, 'breakbeatDnB': 0.011526265198481269, 'deepHouse': 0.3597557497024536, 'electro': 0.02267634768388234, 'house': 0.8833687669038772, 'minimal': 0.05738540581427515, 'synthPop': 0.008541419300599954, 'techHouse': 0.6852486875653266, 'techno': 0.09254654742777348, 'trance': 0.037187758659711107}",,"['house', 'techHouse']","{'value': 128, 'confidence': 0.8957503374885111}",128,"{'value': 'bMinor', 'confidence': 0.421965858210688}"
205,9531270,Dusky - LF10.mp3,0.7005916449,high,low,late 2000s / contemporary,"{'aggressive': 0.11445895582437515, 'calm': 0.018037810921669006, 'chilled': 0.2731274962425232, 'dark': 0.06579908728599548, 'energetic': 0.7528424263000488, 'epic': 0.0726579874753952, 'happy': 0.5380975008010864, 'romantic': 0.09096600860357285, 'sad': 0.09723708778619766, 'scary': 0.02918815053999424, 'sexy': 0.622799813747406, 'ethereal': 0.27210143208503723, 'uplifting': 0.8498609662055969}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.04853042198911957, 'blues': 0.006764241980145807, 'classical': 0.009476324178926323, 'electronicDance': 0.8860464096069336, 'folkCountry': 0.004931040411896031, 'funkSoul': 0.02017170036940471, 'jazz': 0.01082559707372085, 'latin': 0.011060698889195919, 'metal': 0.00785985771242691, 'pop': 0.040339613252359886, 'rapHipHop': 0.016400515466280605, 'reggae': 0.008863417674665865, 'rnb': 0.01347345381003359, 'rock': 0.029622323973023373, 'singerSongwriter': 0.005422158308489167}",['electronicDance'],"{'abstractIDMLeftfield': 0.00551643745580566, 'breakbeatDnB': 0.014992559968005316, 'deepHouse': 0.4419209668870832, 'electro': 0.014534015079662508, 'house': 0.9244964992413756, 'minimal': 0.05821306778682915, 'synthPop': 0.0033894738935785307, 'techHouse': 0.7613761854953454, 'techno': 0.11033137658702545, 'trance': 0.0048606130389924175}",,"['deepHouse', 'house', 'techHouse']","{'value': 125, 'confidence': 0.9728024351830576}",125,"{'value': 'bMinor', 'confidence': 0.6128876727560292}"
206,9530917,FJAAK - Don_t Leave Me.mp3,0.8737701996,high,low,early / mid 2000s,"{'aggressive': 0.5473695993423462, 'calm': 0.010489096865057945, 'chilled': 0.04847608134150505, 'dark': 0.22396691143512726, 'energetic': 0.8850136995315552, 'epic': 0.20961259305477142, 'happy': 0.23592525720596313, 'romantic': 0.038884758949279785, 'sad': 0.1194123923778534, 'scary': 0.14757969975471497, 'sexy': 0.15140900015830994, 'ethereal': 0.15424075722694397, 'uplifting': 0.6492072343826294}","['aggressive', 'energetic', 'uplifting']","{'ambient': 0.04904453528042023, 'blues': 0.006767480383412196, 'classical': 0.009497455500352841, 'electronicDance': 0.8859156736960778, 'folkCountry': 0.004933023843197868, 'funkSoul': 0.02021208548775086, 'jazz': 0.010935577778862072, 'latin': 0.011136129247741057, 'metal': 0.00793233671440528, 'pop': 0.0404860580769869, 'rapHipHop': 0.01636907709046052, 'reggae': 0.008871704805642366, 'rnb': 0.013504160603938194, 'rock': 0.029652066313876554, 'singerSongwriter': 0.00543266747934887}",['electronicDance'],"{'abstractIDMLeftfield': 0.025545192593504695, 'breakbeatDnB': 0.16672218340809328, 'deepHouse': 0.31025898863092394, 'electro': 0.03274658319954998, 'house': 0.5926393503255217, 'minimal': 0.09489364441429829, 'synthPop': 0.003144053403506086, 'techHouse': 0.2615028297814139, 'techno': 0.5284149728878571, 'trance': 0.020255846103541145}",,"['house', 'techno']","{'value': 128, 'confidence': 0.9186328962737439}",128,"{'value': 'dbMajor', 'confidence': 0.4333165002905804}"
207,9530891,Audio Funk - I Believe (Vocal) (2005).mp3,0.7002401724,high,low,late 1980s / early 1990s,"{'aggressive': 0.227280855178833, 'calm': 0.022518452256917953, 'chilled': 0.19767604768276215, 'dark': 0.15680789947509766, 'energetic': 0.7455886602401733, 'epic': 0.1406119018793106, 'happy': 0.4638043940067291, 'romantic': 0.09302464127540588, 'sad': 0.13193146884441376, 'scary': 0.0908818244934082, 'sexy': 0.355712890625, 'ethereal': 0.2511655390262604, 'uplifting': 0.711091935634613}","['energetic', 'uplifting']","{'ambient': 0.041766164609445974, 'blues': 0.02609365465692603, 'classical': 0.008280354014669474, 'electronicDance': 0.7578020716945713, 'folkCountry': 0.005041449921778762, 'funkSoul': 0.11314305004019004, 'jazz': 0.03566459394418276, 'latin': 0.016531094156492215, 'metal': 0.008243255621681992, 'pop': 0.048952848435594484, 'rapHipHop': 0.021264781709760427, 'reggae': 0.010456391932586065, 'rnb': 0.024305246197260343, 'rock': 0.042365300039259285, 'singerSongwriter': 0.005551800740739474}",['electronicDance'],"{'abstractIDMLeftfield': 0.04063086060766321, 'breakbeatDnB': 0.14381131748702838, 'deepHouse': 0.36688784572438604, 'electro': 0.09718033562611489, 'house': 0.626524365840167, 'minimal': 0.056489911134334374, 'synthPop': 0.018665829828063394, 'techHouse': 0.261681744081043, 'techno': 0.1124925240466412, 'trance': 0.1497941042677275}",,['house'],"{'value': 131, 'confidence': 0.7399825750612745}",131,"{'value': 'cMinor', 'confidence': 0.45377555100814154}"
208,9530886,Peggy Gou - _Hundres Times_.mp3,0.6123857128,high,low,mid / late 2000s,"{'aggressive': 0.07445071637630463, 'calm': 0.02957569621503353, 'chilled': 0.315947562456131, 'dark': 0.11587650328874588, 'energetic': 0.6629634499549866, 'epic': 0.07406748086214066, 'happy': 0.504723846912384, 'romantic': 0.10589994490146637, 'sad': 0.13250401616096497, 'scary': 0.04414232820272446, 'sexy': 0.5512937903404236, 'ethereal': 0.3199273943901062, 'uplifting': 0.7387670874595642}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.05315340038102407, 'blues': 0.006721102525121891, 'classical': 0.009590904801510848, 'electronicDance': 0.8842548865538377, 'folkCountry': 0.005063621578021691, 'funkSoul': 0.022105868046100322, 'jazz': 0.01147232147363516, 'latin': 0.011712026209212266, 'metal': 0.007799740504616728, 'pop': 0.0434267225746925, 'rapHipHop': 0.016690150404778812, 'reggae': 0.008996227935243111, 'rnb': 0.014194684568792582, 'rock': 0.029678322231540315, 'singerSongwriter': 0.00555864442139864}",['electronicDance'],"{'abstractIDMLeftfield': 0.026292679912961314, 'breakbeatDnB': 0.036586124684498476, 'deepHouse': 0.26575424564988726, 'electro': 0.1620470868138066, 'house': 0.5817056914424374, 'minimal': 0.12919633797485464, 'synthPop': 0.03607269200788688, 'techHouse': 0.36036257641593905, 'techno': 0.4144948472398041, 'trance': 0.01407269635883561}",,['house'],"{'value': 126, 'confidence': 0.9912135703890932}",126,"{'value': 'gsMinor', 'confidence': 0.49125470285830286}"
209,9530893,Basic 96 - Eternal.mp3,-0.06063357244,medium,medium,late 2000s / contemporary,"{'aggressive': 0.03607519343495369, 'calm': 0.28702592849731445, 'chilled': 0.6768078207969666, 'dark': 0.31691160798072815, 'energetic': 0.22639234364032745, 'epic': 0.10394645482301712, 'happy': 0.19623728096485138, 'romantic': 0.29200613498687744, 'sad': 0.4229576587677002, 'scary': 0.07401259243488312, 'sexy': 0.36559784412384033, 'ethereal': 0.6733695864677429, 'uplifting': 0.259697824716568}","['chilled', 'ethereal']","{'ambient': 0.08957524877041578, 'blues': 0.006705909540566306, 'classical': 0.011445848426471153, 'electronicDance': 0.8740483050545057, 'folkCountry': 0.005552481219638139, 'funkSoul': 0.020236289051050942, 'jazz': 0.011511134488197664, 'latin': 0.011084888208036622, 'metal': 0.008408112296213707, 'pop': 0.040149349719285965, 'rapHipHop': 0.016810380931322772, 'reggae': 0.0096284025736774, 'rnb': 0.013710089881593982, 'rock': 0.032184797106310725, 'singerSongwriter': 0.005989977779487769}",['electronicDance'],"{'abstractIDMLeftfield': 0.02457152505397914, 'breakbeatDnB': 0.0332873931161942, 'deepHouse': 0.5447046586613017, 'electro': 0.05490193285018675, 'house': 0.823924932423539, 'minimal': 0.1534113262699345, 'synthPop': 0.01491619548375359, 'techHouse': 0.5508556086716689, 'techno': 0.1833030189585498, 'trance': 0.04391186160501093}",,"['deepHouse', 'house', 'techHouse']","{'value': 126, 'confidence': 0.8927366368910845}",126,"{'value': 'eMinor', 'confidence': 0.8296206101127293}"
210,9530894,Detroit Swindle - Cut U Loose (Adryiano Remix).mp3,0.5788483605,high,medium,late 2000s / contemporary,"{'aggressive': 0.13402685523033142, 'calm': 0.05882743373513222, 'chilled': 0.3057956397533417, 'dark': 0.14558841288089752, 'energetic': 0.6787444353103638, 'epic': 0.12018662691116333, 'happy': 0.4526049792766571, 'romantic': 0.11767008900642395, 'sad': 0.15992838144302368, 'scary': 0.05373769626021385, 'sexy': 0.5221176743507385, 'ethereal': 0.3268742859363556, 'uplifting': 0.7252049446105957}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.08512887358665466, 'blues': 0.006681464101758695, 'classical': 0.01189675509569145, 'electronicDance': 0.8703611646929095, 'folkCountry': 0.005422186151507401, 'funkSoul': 0.020262774921232653, 'jazz': 0.011965460174026029, 'latin': 0.011338224243973532, 'metal': 0.008009803120888049, 'pop': 0.04068933559521552, 'rapHipHop': 0.016357408926611947, 'reggae': 0.00926069092125662, 'rnb': 0.013393578179661305, 'rock': 0.03212182728513595, 'singerSongwriter': 0.006031310501238031}",['electronicDance'],"{'abstractIDMLeftfield': 0.035600377758390006, 'breakbeatDnB': 0.0555422085500466, 'deepHouse': 0.4882371475759112, 'electro': 0.05869619903459363, 'house': 0.8036837759025303, 'minimal': 0.06326238152766485, 'synthPop': 0.03198339014075535, 'techHouse': 0.5428527797238878, 'techno': 0.09023646872352671, 'trance': 0.03057981290628869}",,"['deepHouse', 'house', 'techHouse']","{'value': 126, 'confidence': 0.9012895771101409}",126,"{'value': 'csMinor', 'confidence': 0.6230183062346085}"
211,9531269,Crying BjÃ¶rk Four Tet Remix.mp3,0.5390043002,high,low,mid / late 2000s,"{'aggressive': 0.10306061059236526, 'calm': 0.062067169696092606, 'chilled': 0.360632985830307, 'dark': 0.20556072890758514, 'energetic': 0.6060564517974854, 'epic': 0.14851999282836914, 'happy': 0.40940770506858826, 'romantic': 0.15882167220115662, 'sad': 0.24914447963237762, 'scary': 0.07801993191242218, 'sexy': 0.42391228675842285, 'ethereal': 0.5087345242500305, 'uplifting': 0.6065258383750916}","['energetic', 'ethereal', 'uplifting']","{'ambient': 0.043106447758251114, 'blues': 0.00834060354942554, 'classical': 0.009965405652397558, 'electronicDance': 0.7053535157128384, 'folkCountry': 0.006720077467003935, 'funkSoul': 0.18615826131089738, 'jazz': 0.042548211781602154, 'latin': 0.026299041597858855, 'metal': 0.007023338032396216, 'pop': 0.08225353826817713, 'rapHipHop': 0.01689383015036583, 'reggae': 0.01345939865629924, 'rnb': 0.030182141859672572, 'rock': 0.03810171900611175, 'singerSongwriter': 0.005927208394400384}",['electronicDance'],"{'abstractIDMLeftfield': 0.03881200900593517, 'breakbeatDnB': 0.10964429029720087, 'deepHouse': 0.22455795151272825, 'electro': 0.16056751370356948, 'house': 0.5615758117215306, 'minimal': 0.2229233746435128, 'synthPop': 0.035953689084671364, 'techHouse': 0.36873392296918467, 'techno': 0.3085525330229133, 'trance': 0.10913939757601303}",,['house'],"{'value': 128, 'confidence': 0.9294636445886949}",128,"{'value': 'aMinor', 'confidence': 0.8005365703416908}"
212,9530919,Ghetto Groove - Hey DJ.mp3,0.6012365055,high,low,late 1990s / early 2000s,"{'aggressive': 0.07298284769058228, 'calm': 0.032322417944669724, 'chilled': 0.35118043422698975, 'dark': 0.09780237823724747, 'energetic': 0.6421758532524109, 'epic': 0.07330270856618881, 'happy': 0.505761981010437, 'romantic': 0.11960230022668839, 'sad': 0.13514286279678345, 'scary': 0.04159809648990631, 'sexy': 0.5889220237731934, 'ethereal': 0.3255186975002289, 'uplifting': 0.7518242001533508}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.09015304371714591, 'blues': 0.00996678551658988, 'classical': 0.009812218397855758, 'electronicDance': 0.8294582903385163, 'folkCountry': 0.005631929198279977, 'funkSoul': 0.035861514136195184, 'jazz': 0.020280072763562203, 'latin': 0.012510937359184026, 'metal': 0.009109786432236432, 'pop': 0.046649488657712936, 'rapHipHop': 0.01742950711399317, 'reggae': 0.014055735282599926, 'rnb': 0.01695945531129837, 'rock': 0.07454961009323596, 'singerSongwriter': 0.008546166699379682}",['electronicDance'],"{'abstractIDMLeftfield': 0.04132993406978727, 'breakbeatDnB': 0.05356065069062223, 'deepHouse': 0.45841852231448843, 'electro': 0.05667013603170182, 'house': 0.6790437429062738, 'minimal': 0.12584664733042472, 'synthPop': 0.0986202419037888, 'techHouse': 0.3896942123884463, 'techno': 0.1792067937581366, 'trance': 0.026123191073593746}",,['house'],"{'value': 125, 'confidence': 0.8939760095932905}",125,"{'value': 'eMinor', 'confidence': 0.5250459961269213}"
213,9530924,Mike Delgado - Soul Good (1997).mp3,0.6661528495,high,low,mid / late 2000s,"{'aggressive': 0.11236894875764847, 'calm': 0.034161146730184555, 'chilled': 0.27495741844177246, 'dark': 0.09409631788730621, 'energetic': 0.7523958086967468, 'epic': 0.11063279211521149, 'happy': 0.5299332737922668, 'romantic': 0.09826181083917618, 'sad': 0.13167224824428558, 'scary': 0.03609361872076988, 'sexy': 0.5678466558456421, 'ethereal': 0.32619428634643555, 'uplifting': 0.8125187754631042}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.054021943892751424, 'blues': 0.006685382902755269, 'classical': 0.010178653323756797, 'electronicDance': 0.8633930150951658, 'folkCountry': 0.008934727537312679, 'funkSoul': 0.024420357442327907, 'jazz': 0.012018465869394796, 'latin': 0.011840718166370476, 'metal': 0.007585781293788126, 'pop': 0.057012714711683135, 'rapHipHop': 0.020184309221804142, 'reggae': 0.008959257609343954, 'rnb': 0.014994519662910275, 'rock': 0.02975882769429258, 'singerSongwriter': 0.006088474615743118}",['electronicDance'],"{'abstractIDMLeftfield': 0.01847602726715007, 'breakbeatDnB': 0.23636192374959075, 'deepHouse': 0.6393209373128825, 'electro': 0.0365179436987844, 'house': 0.8464656574972744, 'minimal': 0.07223567984002674, 'synthPop': 0.008064500511431231, 'techHouse': 0.3973901252294409, 'techno': 0.1490257843815047, 'trance': 0.009264983893532691}",,"['deepHouse', 'house']","{'value': 128, 'confidence': 0.7290857651654412}",128,"{'value': 'dMinor', 'confidence': 0.6748332977294922}"
214,9530928,ROOTS (SIGGATUNEZ EDIT) [GOOEY EDITZ #3].mp3,0.670169884,high,low,late 1990s / early 2000s,"{'aggressive': 0.06749707460403442, 'calm': 0.032018765807151794, 'chilled': 0.27727237343788147, 'dark': 0.06762860715389252, 'energetic': 0.7072124481201172, 'epic': 0.25060248374938965, 'happy': 0.6177889704704285, 'romantic': 0.17975173890590668, 'sad': 0.1825704425573349, 'scary': 0.029571030288934708, 'sexy': 0.32734161615371704, 'ethereal': 0.34413954615592957, 'uplifting': 0.7165601253509521}","['energetic', 'happy', 'uplifting']","{'ambient': 0.0481718686910776, 'blues': 0.006881013512611389, 'classical': 0.009756426720951613, 'electronicDance': 0.825639794079157, 'folkCountry': 0.006312881703846729, 'funkSoul': 0.05763221037789033, 'jazz': 0.035182733267832264, 'latin': 0.01927430580298488, 'metal': 0.007039907477939358, 'pop': 0.07606025613271274, 'rapHipHop': 0.017084475911150757, 'reggae': 0.010587026687482229, 'rnb': 0.01728473399550869, 'rock': 0.0411078967154026, 'singerSongwriter': 0.006735337128003056}",['electronicDance'],"{'abstractIDMLeftfield': 0.09104049411505016, 'breakbeatDnB': 0.16891500507759402, 'deepHouse': 0.4976485045765763, 'electro': 0.10572001333834964, 'house': 0.5365490646226637, 'minimal': 0.06413627313727986, 'synthPop': 0.0832034650140567, 'techHouse': 0.12748810567601182, 'techno': 0.07591924587014451, 'trance': 0.0065536231457155}",,"['deepHouse', 'house']","{'value': 120, 'confidence': 0.9550620284734987}",120,"{'value': 'bMinor', 'confidence': 0.7095924253049104}"
